      1      1   2574    5.9809      127 118   1 126   3 115      0.0000
   111   -0.074   -0.706     -1.2378  0.135 -.11E+04 -.99E+04 -.17E+05 0.20E+05
   211    0.098    0.085     -1.5281  0.140 0.10E+04 0.88E+03 -.16E+05 0.16E+05
  -211   -0.300    0.089      0.0072  0.140 -.13E+05 0.38E+04 0.38E+03 0.15E+05
   111   -0.008   -0.033     -0.2190  0.135 0.10E+05 -.22E+05 -.37E+05 0.62E+05
  -211    0.842   -0.464      0.4423  0.140 0.14E+05 -.76E+04 0.73E+04 0.18E+05
  -211    0.015    0.111      0.0998  0.140 0.11E+04 0.78E+04 0.73E+04 0.15E+05
  2112    0.000    0.000     19.4774  0.940     7.29     1.24 22024.42 22050.00
  2112    0.000    0.000     19.4774  0.940     6.54     2.37 22024.42 22050.00
   111   -0.168    0.004     -0.1839  0.135  -129.43   -87.40  -208.78   300.00
   211   -0.210    0.181      8.1522  0.140 -.53E+03 0.44E+03 0.20E+05 0.20E+05
  -211   -0.216    0.012      1.0784  0.140 -.36E+04 0.16E+03 0.18E+05 0.19E+05
   111    0.179   -0.206     -0.2214  0.135 0.10E+05 -.23E+05 -.37E+05 0.62E+05
  -211    0.061   -0.043      0.0970  0.140 0.68E+04 -.49E+04 0.11E+05 0.21E+05
   111    0.120    0.182     -1.7501  0.135 0.14E+04 0.21E+04 -.21E+05 0.21E+05
  -211   -0.130   -0.006      3.1229  0.140 -.84E+03 -.52E+02 0.21E+05 0.21E+05
   111    0.069    0.049     -0.0136  0.135 0.78E+04 0.56E+04 -.16E+04 0.18E+05
   211   -0.140    0.570      0.6906  0.140 -.30E+04 0.12E+05 0.15E+05 0.20E+05
   211   -0.304   -0.063      0.2195  0.140 -.15E+05 -.32E+04 0.11E+05 0.20E+05
   111   -0.110    0.145     -0.1118  0.135 -.92E+04 0.12E+05 -.92E+04 0.21E+05
   111    0.002   -0.010     -0.0547  0.135    -4.50   101.76   -54.51   300.00
  -211   -0.273    0.148      0.4479  0.140 -.11E+05 0.58E+04 0.18E+05 0.22E+05
   111   -0.319   -0.071      0.1523  0.135 -.16E+05 -.34E+04 0.75E+04 0.19E+05
   211    0.243    0.088      0.6000  0.140 0.75E+04 0.27E+04 0.18E+05 0.21E+05
   111   -0.084   -0.086     -2.4701  0.135 -.63E+03 -.69E+03 -.19E+05 0.19E+05
  -211    0.045   -0.037     -0.4325  0.140 0.20E+04 -.17E+04 -.19E+05 0.20E+05
   111   -0.196    0.094      0.0468  0.135 -.14E+05 0.66E+04 0.30E+04 0.18E+05
    22   -0.077    0.151      0.3975  0.000   -29.02    51.27   138.00   150.00
  -211   -0.057    0.020      5.5078  0.140 -.19E+03 0.67E+02 0.19E+05 0.19E+05
  -211    0.100   -0.155     -0.1078  0.140 0.76E+04 -.12E+05 -.81E+04 0.20E+05
   111   -0.074   -0.150     -0.2964  0.135 -.12E+05 -.51E+05 -.65E+05 0.93E+05
   111   -1.175    0.217      0.3661  0.135 -.21E+05 0.38E+04 0.65E+04 0.22E+05
   211    0.094   -0.006     -0.0613  0.140   116.99   -65.51    13.97   300.00
   111    0.378   -0.333     -0.2758  0.135 0.13E+05 -.12E+05 -.95E+04 0.21E+05
   211    0.012   -0.478     -1.3558  0.140 0.18E+03 -.67E+04 -.19E+05 0.20E+05
  2212    0.000    0.000     19.4774  0.940     2.30    -6.60 22024.42 22050.00
   211   -0.340   -0.117      2.1479  0.140 -.33E+04 -.11E+04 0.21E+05 0.21E+05
   111    0.072   -0.383     -0.3492  0.135 0.27E+04 -.15E+05 -.13E+05 0.21E+05
   111   -0.303    0.022      0.2183  0.135 -.14E+05 0.95E+03 0.10E+05 0.19E+05
  -321    0.220   -0.632     -0.0119  0.498    77.56  -220.99     7.56   300.00
  2112    0.000    0.000    -19.4774  0.940    -3.16    -3.89 ******** 22050.00
   111    0.198   -0.020      1.5250  0.135 0.21E+04 -.22E+03 0.16E+05 0.16E+05
   111   -0.036   -0.153      3.8321  0.135 -.20E+03 -.85E+03 0.21E+05 0.21E+05
  -211    0.000   -0.045     -1.0709  0.140 -.46E+01 -.74E+03 -.19E+05 0.19E+05
   111    0.036   -0.160     -0.0645  0.135 -.12E+05 -.51E+05 -.65E+05 0.93E+05
   111   -1.315    0.119      0.8148  0.135 -.18E+05 0.17E+04 0.11E+05 0.22E+05
   111    0.003    0.105      1.0836  0.135 0.50E+02 0.21E+04 0.22E+05 0.22E+05
  -211    0.123   -0.031     -0.9468  0.140 0.28E+04 -.72E+03 -.21E+05 0.22E+05
   111    0.214    0.157      0.0077  0.135 0.15E+05 0.11E+05 0.51E+03 0.21E+05
   111   -0.228    0.080     -0.1755  0.135 -.14E+05 0.48E+04 -.11E+05 0.20E+05
   211   -0.101    0.125      0.0526  0.140 -.75E+03 0.40E+04 0.28E+04 0.16E+05
  -211    0.060    0.797      0.1856  0.140    10.45   147.22    33.46   150.00
   111    0.140   -0.095      0.4718  0.135 0.58E+04 -.39E+04 0.19E+05 0.21E+05
   111    0.018    0.194      0.2006  0.135 0.94E+03 0.10E+05 0.10E+05 0.16E+05
   111   -0.177   -0.548     -0.0111  0.135 -.67E+04 -.21E+05 -.37E+03 0.22E+05
   111   -0.015   -0.258      0.1902  0.135 -.84E+03 -.15E+05 0.11E+05 0.20E+05
   111   -0.004   -0.036     -0.2375  0.135 0.29E+04 -.25E+04 -.89E+04 0.11E+05
   111   -0.121   -0.095     -0.2278  0.135 -.65E+04 -.51E+04 -.13E+05 0.17E+05
  -211    0.065   -0.079     -0.3290  0.140 0.37E+04 -.45E+04 -.19E+05 0.21E+05
   111   -0.041   -0.138      1.2650  0.135 -.54E+03 -.18E+04 0.17E+05 0.17E+05
  -211    0.384    0.352      0.1543  0.140 0.15E+05 0.13E+05 0.59E+04 0.21E+05
  -211    0.474    0.169      0.4302  0.140 0.15E+05 0.54E+04 0.14E+05 0.22E+05
   111    0.045    0.076      1.3575  0.135 0.59E+03 0.10E+04 0.18E+05 0.19E+05
    22    0.229    0.371      0.4802  0.000 0.20E+04 0.25E+06 0.48E+06 0.56E+06
 -3222   -1.093   -0.153      0.0151  1.189  -102.89   -11.08     1.25   150.00
  -211   -0.392    0.288     -0.5105  0.140 -.11E+05 0.80E+04 -.14E+05 0.20E+05
  2212    0.000    0.000    -19.4774  0.940    -5.36    -3.03 ******** 22050.00
   111   -0.299   -0.025      0.0954  0.135 -.17E+05 -.14E+04 0.56E+04 0.20E+05
  -211    0.168    0.249      0.6504  0.140    27.87    45.61   133.51   150.00
   111   -0.091   -0.153     -0.5210  0.135 -.28E+04 -.47E+04 -.17E+05 0.18E+05
   211   -0.393    0.054     -0.0667  0.140 -.16E+05 0.21E+04 -.27E+04 0.17E+05
  -211   -0.185    0.626     -0.1814  0.140 -.57E+04 0.19E+05 -.57E+04 0.21E+05
   111   -0.019   -0.115      0.1563  0.135   -76.40   -32.47   188.53   300.00
  -211   -0.029   -0.016     -0.1826  0.140 -.26E+04 -.14E+04 -.17E+05 0.21E+05
   111   -0.126   -0.086     -0.3203  0.135 -.51E+04 -.34E+04 -.13E+05 0.15E+05
   111   -0.511   -0.284     -0.6356  0.135 -.11E+05 -.59E+04 -.13E+05 0.18E+05
   111   -0.120   -0.696     -1.1173  0.135 -.19E+04 -.11E+05 -.18E+05 0.21E+05
   111    0.308   -0.104      0.0997  0.135 0.18E+05 -.60E+04 0.57E+04 0.21E+05
   111    0.420    0.479     -0.1254  0.135 0.13E+05 0.15E+05 -.39E+04 0.21E+05
   111   -0.222   -0.183     -0.2117  0.135 -.11E+05 -.90E+04 -.10E+05 0.19E+05
  -211   -0.039   -0.475     -0.9274  0.140 -.87E+03 -.10E+05 -.20E+05 0.22E+05
   111    0.020   -0.414     -0.3450  0.135 0.85E+03 -.16E+05 -.13E+05 0.21E+05
   111   -0.290   -0.124     -0.0363  0.135 -.17E+05 -.71E+04 -.20E+04 0.20E+05
    22    0.001   -0.575      0.5931  0.000 0.53E+05 -.12E+06 0.18E+06 0.25E+06
   111   -0.008   -0.057     -0.0462  0.135 -.69E+03 0.39E+04 0.27E+04 0.16E+05
  -211    0.266    0.557     -0.2375  0.140 0.71E+04 0.15E+05 -.64E+04 0.18E+05
   111    0.610   -0.015     -0.1396  0.135 0.19E+05 -.47E+03 -.43E+04 0.20E+05
   211    1.177   -1.122     -0.7790  0.140 0.13E+05 -.13E+05 -.89E+04 0.21E+05
   111   -0.065   -0.081     -0.2636  0.135 -.38E+04 -.47E+04 -.16E+05 0.18E+05
   111   -0.302    0.271      0.1725  0.135 -.11E+05 0.98E+04 0.61E+04 0.17E+05
   211   -0.778    0.193      0.1800  0.140 -.19E+05 0.47E+04 0.44E+04 0.21E+05
   111   -0.653    0.073     -1.6689  0.135 -.78E+04 0.88E+03 -.20E+05 0.22E+05
  -211    0.233    0.175     -9.8408  0.140 0.44E+03 0.33E+03 -.19E+05 0.19E+05
   111   -0.731   -0.384      0.9220  0.135 -.12E+05 -.65E+04 0.16E+05 0.21E+05
  -211    0.437    1.278     -0.3523  0.140 0.65E+04 0.19E+05 -.53E+04 0.21E+05
   111   -0.064    0.109      0.0096  0.135 -.71E+04 0.12E+05 0.12E+04 0.21E+05
   111   -0.016   -0.396     -0.1541  0.135 -.79E+03 -.19E+05 -.73E+04 0.21E+05
   111   -0.420    0.375     -2.4699  0.135 -.32E+04 0.28E+04 -.19E+05 0.19E+05
   211   -0.294    0.337      3.2093  0.140 -.18E+04 0.20E+04 0.19E+05 0.20E+05
   211   -0.080    0.226      0.6303  0.140 -.26E+04 0.73E+04 0.20E+05 0.22E+05
  -211    0.112   -0.316      0.0374  0.140 0.46E+04 -.13E+05 0.15E+04 0.15E+05
